open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_volume,taker_buy_quote_volume,ema_12,ema_26,ema_50,ema_200,sma_20,sma_50,rsi_14,rsi_7,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,atr_14,volume_sma_20
2025-11-25 20:00:00,2922.96,2980.82,2907.42,2959.36,67847.8207,2025-11-25 23:59:59.999,199721345.284913,690298,32283.8385,95174000.690542,2895.9049166952927,2880.117422863987,2931.3188704548065,3311.1016584882746,2857.432,2898.6208,64.16808893399141,50.1320228839666,15.78749383130571,-1.052506666758675,16.840000498064384,2984.0852872970854,2857.432,2730.778712702914,69.65071428571433,81726.385905
2025-11-26 00:00:00,2959.36,2984.0,2922.08,2927.2,60791.5726,2025-11-26 03:59:59.999,179457170.546242,505756,19681.2918,58206505.419996,2900.719544896017,2883.6050211703587,2931.1573461232456,3307.2817414883916,2866.2595,2897.5194,61.56126919502587,41.9634086444007,17.114523725658273,2.580899411724715,14.533624313933558,2985.99754328397,2866.2595,2746.52145671603,69.77571428571433,82692.47073
2025-11-26 04:00:00,2927.19,2954.67,2921.11,2944.52,43870.3746,2025-11-26 07:59:59.999,128931015.211406,432499,17029.0028,50051585.440292,2907.458076450476,2888.1172418244064,2931.6813717654713,3303.6721719213433,2874.9795,2895.781,65.8628989124621,61.71745551473244,19.34083462606941,5.932886454593653,13.407948171475756,2990.5675431760283,2874.9795,2759.3914568239716,68.58285714285716,82871.836425
2025-11-26 08:00:00,2944.52,2949.27,2902.12,2914.0,38855.2939,2025-11-26 11:59:59.999,113289253.98146,407932,18338.1638,53456545.616299,2908.4645262273257,2890.0344831707466,2930.987984637414,3299.79483687735,2879.441,2893.5815999999995,56.772402108433724,53.50696396227593,18.430043056579052,8.432317774990732,9.99772528158832,2993.7502164447415,2879.441,2765.131783555258,64.48928571428574,81420.49726
2025-11-26 12:00:00,2913.99,2947.4,2888.69,2927.41,69609.6989,2025-11-26 15:59:59.999,203286443.837271,868202,36160.9802,105639905.438269,2911.379214500045,2892.8030399729137,2930.8476715143784,3296.089515117377,2886.1265,2891.6409999999996,61.783114992721956,61.251236399604224,18.576174527131116,10.461089125418809,8.115085401712307,2994.823978065938,2886.1265,2777.429021934062,62.762857142857165,80099.52418500002
2025-11-26 16:00:00,2927.4,3045.0,2926.37,3032.28,112464.2424,2025-11-26 19:59:59.999,336812036.141774,1132129,63061.0772,188764944.053177,2929.979335346192,2903.1346666415866,2934.8254098863636,3293.464544817701,2896.9635,2891.1264,73.34407702821241,76.09367252755632,26.844668704605283,13.737805041256106,13.106863663349177,3018.4901948841857,2896.9635,2775.436805115814,67.30142857142859,84062.85678
2025-11-26 20:00:00,3032.28,3035.91,3008.53,3026.56,38944.1436,2025-11-26 23:59:59.999,117761052.741454,564495,17725.5083,53606748.902323,2944.8378991390855,2912.277283927395,2938.422844792781,3290.8087782026,2906.4664999999995,2889.5202000000004,69.88318943626204,71.54860446736816,32.560615211690674,17.50236707534302,15.058248136347654,3037.442416834075,2906.4664999999995,2775.490583165924,63.87642857142857,81002.221235
2025-11-27 00:00:00,3026.56,3071.37,3004.61,3033.53,73556.5834,2025-11-27 03:59:59.999,223844319.939571,735473,35323.3487,107550210.517068,2958.4828377330723,2921.2589665994396,2942.1525371538482,3288.248790359788,2917.008,2887.2704,60.729607555210045,67.578328672323,37.223871133632656,21.44666788700095,15.777203246631707,3053.4211675385304,2917.008,2780.594832461469,58.87285714285713,81678.91529
2025-11-27 04:00:00,3033.53,3053.98,3017.45,3033.9,33999.8307,2025-11-27 07:59:59.999,103110593.111016,383488,13633.0928,41359615.957175,2970.0854780818304,2929.602746851333,2945.750476873305,3285.7179566248647,2928.5950000000003,2885.4751999999994,61.769864935976116,79.77452840718826,40.48273123049739,25.25388055570024,15.228850674797155,3063.2908589603007,2928.5950000000003,2793.8991410396998,58.68,80752.8974
2025-11-27 08:00:00,3033.89,3044.73,3017.78,3028.54,31351.503,2025-11-27 11:59:59.999,94977741.160241,383519,12275.8668,37198335.091525,2979.0784814538565,2936.931432269753,2948.9971248390584,3283.158971981831,2937.2,2884.5856,69.04225075972943,75.12259299126887,42.14704918410371,28.632514281380935,13.514534902722772,3074.451875262812,2937.2,2799.9481247371878,57.10571428571426,76772.71184
2025-11-27 12:00:00,3028.54,3030.49,2985.78,3010.97,65626.4194,2025-11-27 15:59:59.999,196958064.840071,569108,30870.1857,92652908.998719,2983.984868922494,2942.4157706201413,2951.427433668899,3280.4506240019127,2946.2349999999997,2883.1058000000003,67.20847382148983,81.42866403059546,41.56909830235281,31.219831085575315,10.349267216777498,3077.5091049544026,2946.2349999999997,2814.9608950455968,57.35071428571421,75121.63579
2025-11-27 16:00:00,3010.97,3039.99,3004.83,3032.02,41934.8963,2025-11-27 19:59:59.999,126769204.329519,507561,21959.0788,66381028.073261,2991.3748890882644,2949.0531209445753,2954.587926466197,3277.9786774944314,2957.6655,2882.0759999999996,71.78298884666468,82.30498425050934,42.32176814368904,33.44021849719806,8.881549646490981,3075.7227470367466,2957.6655,2839.6082529632536,56.71285714285708,72940.23014999999
2025-11-27 20:00:00,3032.01,3044.44,3003.88,3015.23,28511.1627,2025-11-27 23:59:59.999,86282828.719291,338327,13683.0972,41410293.146787,2995.0449061516083,2953.955111985718,2956.966046996935,3275.3642627929944,2966.1035,2882.9174,67.82334384858038,38.45320330488962,41.08979416589045,34.970133630936544,6.119660534953908,3074.4192422149695,2966.1035,2857.787757785031,54.132857142857084,67921.47545499999
2025-11-28 00:00:00,3015.23,3023.97,2994.36,3008.63,38314.6775,2025-11-28 03:59:59.999,115197211.240085,457782,14781.5719,44445489.907624,2997.1349205898223,2958.0051036904792,2958.992084369604,3272.7101905263976,2968.585,2885.4568,63.594821020563565,38.00026770178041,39.12981689934304,35.80207028461785,3.327746614725193,3078.478069270473,2968.585,2858.691930729527,50.07357142857135,58429.25378499999
2025-11-28 04:00:00,3008.64,3028.94,3000.7,3001.91,43556.1352,2025-11-28 07:59:59.999,131343441.652606,328896,20836.2898,62846290.541878,2997.8695481913883,2961.257318231925,2960.6751398845213,3270.0156612674286,2971.0115,2884.9854000000005,57.453666398065984,28.76712328767114,36.61222995946309,35.9641022195869,0.6481277398761947,3081.631682088369,2971.0115,2860.391317911631,46.84785714285707,57453.64935
2025-11-28 08:00:00,3001.9,3077.77,3001.59,3034.02,74468.9509,2025-11-28 11:59:59.999,226894619.120702,674959,40960.208,124700468.683105,3003.431156161944,2966.6471465110417,2963.551408908658,3267.6674457324298,2977.1130000000003,2884.8862,68.7153970145069,50.056497175141196,36.784009650902135,36.128083705849946,0.6559259450521893,3087.487372330579,2977.1130000000003,2866.7386276694215,47.86642857142848,58386.71311999999
2025-11-28 12:00:00,3034.02,3099.0,3026.32,3073.77,82965.601,2025-11-28 15:59:59.999,254466539.637792,921844,45613.8942,139896411.734484,3014.252516752414,2974.5821726954086,2967.873706598514,3265.738117914197,2985.663,2885.573,70.99509437640094,66.08578135002483,39.67034405700542,36.83653577608104,2.83380828092438,3098.2596521143914,2985.663,2873.0663478856086,50.660714285714185,60292.581614999996
2025-11-28 16:00:00,3073.78,3074.4,3011.22,3050.0,79747.0269,2025-11-28 19:59:59.999,242087196.708003,914888,39097.1068,118716560.218854,3019.7521295597353,2980.168678421675,2971.094345555435,3263.5914699747527,2993.6125,2886.0933999999997,72.58685976217356,63.29450235029637,39.583451138060354,37.385918848476905,2.1975322895834495,3100.370166531068,2993.6125,2886.854833468932,51.8057142857142,60638.66713500001
2025-11-28 20:00:00,3049.99,3059.48,3020.57,3031.15,27563.636,2025-11-28 23:59:59.999,83868752.355621,364109,11325.5469,34454874.55559,3021.505648089007,2983.945072612662,2973.449469259144,3261.278619527243,3000.3975,2887.6028,66.92332789559539,49.69914931876344,37.56057547634509,37.42085017405054,0.1397253022945506,3097.7186287439727,3000.3975,2903.0763712560274,50.39142857142848,56685.070265
2025-11-29 00:00:00,3031.14,3052.64,3017.73,3022.6,24555.3461,2025-11-29 03:59:59.999,74477888.347791,294527,12439.8392,37743785.627359,3021.6740099214676,2986.80840056728,2975.376941052903,3258.903707890156,3005.38,2891.0968,47.69721191359781,52.70260359369265,34.865609354187654,36.90980201007797,-2.0441926558903134,3095.977420202616,3005.38,2914.782579797384,44.41142857142846,53926.74579
2025-11-29 04:00:00,3022.61,3045.6,2992.5,3004.9,42551.9966,2025-11-29 07:59:59.999,128355893.534335,288245,16810.976,50736897.457577,3019.093393010473,2988.148519043778,2976.5347080704364,3256.376307811647,3007.657,2894.5104000000006,45.12513503781064,48.73516446252967,30.944873966695013,35.716816401401374,-4.771942434706361,3095.6356876345385,3007.657,2919.678312365462,46.24857142857133,52661.954585
2025-11-29 08:00:00,3004.9,3011.41,2986.09,2999.82,37596.1744,2025-11-29 11:59:59.999,112817831.686956,308192,15877.3497,47644929.10428,3016.1282556242463,2989.0130731886834,2977.4478567735564,3253.8235087289445,3011.2879999999996,2898.3231999999994,42.34802742089255,49.28331390165294,27.11518243556293,33.99648960823369,-6.881307172670759,3090.8798423749095,3011.2879999999996,2931.6961576250897,43.28857142857133,51502.184675
2025-11-29 12:00:00,2999.82,3014.09,2986.4,3007.41,44737.3526,2025-11-29 15:59:59.999,134098891.828271,361994,16484.2543,49430915.16471,3014.786985528209,2990.3758085080403,2978.6228427824367,3251.371633020199,3014.4325,2904.0679999999998,44.17776605565075,39.03042295325244,24.411177020168452,32.07942709062064,-7.6682500704521885,3087.6300078307486,3014.4325,2941.234992169251,42.657142857142745,51545.533574999994
2025-11-29 16:00:00,3007.41,3011.31,2961.91,2988.47,54342.1646,2025-11-29 19:59:59.999,162369430.468524,436115,23497.7619,70159077.702004,3010.738218523869,2990.234637507445,2979.009005810576,3248.7556963732322,3018.156,2910.0689999999995,41.689135935620335,7.553742038216285,20.50358101642405,29.764257875781325,-9.260676859357275,3075.7571371963845,3018.156,2960.5548628036154,44.260714285714194,52319.877109999994
2025-11-29 20:00:00,2988.47,2999.17,2982.49,2989.16,14121.096,2025-11-29 23:59:59.999,42228798.733849,241515,7923.8353,23698172.548947,3007.41849259712,2990.155034729116,2979.407084014083,3246.1726546182745,3021.2434999999996,2915.7458,45.13582229359027,10.697674418604379,17.263457868004025,27.264097874225868,-10.000640006221843,3062.7297327322776,3021.2434999999996,2979.7572672677215,42.258571428571386,49545.446964999996
2025-11-30 00:00:00,2989.17,3012.29,2975.3,3001.69,22703.9647,2025-11-30 03:59:59.999,68061594.363995,258602,10964.158,32877267.963128,3006.5371860437167,2991.0094766010334,2980.280923856668,3243.739991388242,3019.714,2920.7347999999997,42.968423981082225,29.276871131119805,15.527709442683317,24.91682018791736,-9.389110745234042,3061.7390759227956,3019.714,2977.6889240772043,42.38928571428567,45057.43308
2025-11-30 04:00:00,3001.68,3008.9,2985.69,3005.22,14470.8245,2025-11-30 07:59:59.999,43357103.386402,186551,6413.7256,19217475.892955,3006.3345420369906,2992.06210796392,2981.258926842681,3241.366658140598,3018.647,2925.5222,47.527296082209325,36.845292158643474,14.272434073070599,22.78794296494801,-8.51550889187741,3061.0223821780733,3018.647,2976.2716178219266,41.14999999999996,43833.767125
2025-11-30 08:00:00,3005.22,3018.48,2999.94,3003.36,23291.3467,2025-11-30 11:59:59.999,70088393.282105,288001,9968.2182,29999446.808692,3005.876920185146,2992.8989888554815,2982.1256355939486,3238.9984326864624,3017.1385,2930.544,48.66697020286336,48.4667463162087,12.977931329664443,20.8259406378913,-7.848009308226857,3059.431025294553,3017.1385,2974.845974705447,40.3592857142857,41320.505289999994
2025-11-30 12:00:00,3003.37,3053.02,3000.34,3028.69,60797.768,2025-11-30 15:59:59.999,184462179.918562,474243,32676.1575,99105886.541627,3009.3866247720466,2995.550174866187,2983.9516891000685,3236.9058114657014,3016.8779999999997,2935.9936,56.19104864065107,70.48389385554148,13.836449905859808,19.428042491485005,-5.591592585625197,3058.7983659084175,3016.8779999999997,2974.957634091582,42.104999999999954,42660.402155
2025-11-30 16:00:00,3028.69,3049.34,3028.24,3034.71,26922.0897,2025-11-30 19:59:59.999,81799872.694222,309162,10732.9776,32612743.87197,3013.28252865327,2998.4509026538767,2985.9422110961445,3234.893912844152,3017.1865000000003,2941.9846000000002,50.18139754981861,69.81132075471722,14.83162599939351,18.50875919306671,-3.6771331936731997,3059.5566251628634,3017.1865000000003,2974.816374837137,38.170714285714276,42438.93149
2025-11-30 20:00:00,3034.71,3041.14,2989.06,2991.26,34536.4317,2025-11-30 23:59:59.999,104134903.787359,380222,16388.421,49442872.598218,3009.8944473219976,2997.9182431980344,2986.1507518374724,3232.4696948059022,3016.201,2947.0313999999994,28.72247150446124,51.49341612247106,11.97620412396327,17.202248179246023,-5.2260440552827525,3060.070291453504,3016.201,2972.331708546496,36.699285714285715,40884.432105
2025-12-01 00:00:00,2991.25,2999.47,2813.2,2825.77,199403.7391,2025-12-01 03:59:59.999,572014046.355017,1728435,100545.7411,288087753.87602,2981.5676092724593,2985.1665214796612,2979.8613105889444,3228.422931673505,3005.8885,2948.5338,16.593665266231568,18.36102397273534,-3.59891220720192,13.042016101956436,-16.640928309158355,3101.0650305601885,3005.8885,2910.7119694398116,45.49142857142855,48757.874245
2025-12-01 04:00:00,2825.77,2844.11,2806.71,2840.21,66691.2571,2025-12-01 07:59:59.999,188290391.371227,707706,31351.176,88539569.67975,2959.8202847690045,2974.4290013700565,2974.3847886050644,3224.560116432973,2997.1375,2949.9356,21.174516908212496,18.96047977856368,-14.608716601052038,7.511869561354742,-22.12058616240678,3117.539212328271,2997.1375,2876.7357876717288,45.38357142857142,50666.878964999996
2025-12-01 08:00:00,2840.21,2854.35,2828.62,2838.35,154411.9934,2025-12-01 11:59:59.999,438729062.699318,575427,45889.5358,130358145.509874,2941.1325486506958,2964.349075342645,2969.0500910127093,3220.7172297022967,2988.6235,2950.2072000000003,21.611044343779795,17.717159992261557,-23.216526691949184,1.3661903106939572,-24.582717002643143,3128.1643615914527,2988.6235,2849.0826384085476,44.72785714285715,56471.744759999994
2025-12-01 12:00:00,2838.36,2840.31,2716.04,2745.72,228178.0282,2025-12-01 15:59:59.999,634395013.694748,1906138,102520.5045,284883417.448291,2911.0690796275117,2948.1543290209675,2960.2920482278973,3215.990889108244,2975.814,2949.2476,17.557079911876556,13.11207834602827,-37.0852493934558,-6.324097630135993,-30.761151763319802,3152.3504197880416,2975.814,2799.277580211958,49.81142857142858,65702.83941
2025-12-01 16:00:00,2745.73,2758.02,2719.73,2740.8,92163.4609,2025-12-01 19:59:59.999,252391817.207673,1301431,43088.127,118055172.862957,2884.873836607894,2932.7947490934885,2951.6845169248427,3211.2626215549285,2961.153,2947.7527999999998,17.564115407733865,6.222438490313564,-47.92091248559427,-14.64346060122765,-33.27745188436662,3164.0680737675884,2961.153,2758.237926232411,50.73785714285717,66587.56491
2025-12-01 20:00:00,2740.8,2819.35,2739.89,2799.07,108154.5122,2025-12-01 23:59:59.999,301064642.654863,889112,59935.4237,166813808.868879,2871.673246360526,2922.8892121236004,2945.6996339081825,3207.1612024349793,2947.418,2947.0042,26.849053249177715,19.080984621844337,-51.215965763074564,-21.957961633597037,-29.258004129477527,3155.362481315264,2947.418,2739.473518684736,54.43571428571431,67847.01047000001
2025-12-02 00:00:00,2799.07,2825.11,2782.81,2804.55,40929.9746,2025-12-02 03:59:59.999,114635033.125171,846103,22751.0896,63717378.943505,2861.346593074291,2914.123344558889,2940.1643541470776,3203.155120818711,2935.1454999999996,2946.6412,28.932416953035528,22.789938500102025,-52.77675148459821,-28.12171960379727,-24.655031880800937,3146.5419712621892,2935.1454999999996,2723.74902873781,53.92857142857146,65906.157855
2025-12-02 04:00:00,2804.55,2815.88,2796.88,2805.65,30185.3366,2025-12-02 07:59:59.999,84692319.538716,465322,12044.9556,33798017.784543,2852.7778864474767,2906.088281998971,2934.8892814354276,3199.1998459846945,2923.8705,2946.711,28.999107367650083,44.370453273643,-53.310395551494366,-33.15945479333669,-20.150940758157674,3137.746967687604,2923.8705,2709.994032312396,54.094285714285725,66037.242885
2025-12-02 08:00:00,2805.66,2834.5,2782.19,2826.18,41716.9565,2025-12-02 11:59:59.999,117210108.873317,652077,22175.2107,62346577.120783,2848.685903917096,2900.1691499990475,2930.626172359529,3195.4882057261407,2914.0495,2946.1058000000003,30.27578611404546,46.203798906867185,-51.48324608195162,-36.82421305105968,-14.65903303089194,3126.8735242152147,2914.0495,2701.2254757847854,55.18857142857145,66895.323405
2025-12-02 12:00:00,2826.18,3024.98,2816.82,3006.61,243912.6653,2025-12-02 15:59:59.999,710204870.437651,1872267,128601.354,374895180.012103,2872.9819186990812,2908.0536574065254,2933.6059303062143,3193.6088205945375,2914.135,2949.6326,50.111770476512135,73.15334654337302,-35.07173870744418,-36.47371818233658,1.4019794748924,3127.1140188332133,2914.135,2701.155981166787,68.39928571428572,76963.35684
2025-12-02 16:00:00,3006.61,3033.76,2987.19,3015.83,104569.563,2025-12-02 19:59:59.999,314786380.081516,1305393,47727.9684,143692899.749035,2894.9585465915306,2916.037090191227,2936.8304036275395,3191.8398771060347,2914.9355000000005,2953.8810000000003,50.9909881272152,98.24254331130572,-21.07854359969633,-33.39468326580853,12.3161396661122,3129.3858056139006,2914.9355000000005,2700.4851943861004,70.4014285714286,80312.02627
2025-12-02 20:00:00,3015.84,3021.27,2972.35,2996.07,62392.8626,2025-12-02 23:59:59.999,186918689.268475,680774,30657.7793,91868576.697709,2910.5141548082183,2921.965453880766,2939.1535250539105,3189.891918129855,2914.3685,2956.873,47.384541372674796,93.29692323348831,-11.4512990725475,-29.006006427156326,17.554707354608826,3127.847096809586,2914.3685,2700.889903190414,70.13285714285719,81194.80176999999
2025-12-03 00:00:00,2996.07,3048.0,2985.58,3030.75,51276.0073,2025-12-03 03:59:59.999,154909944.232474,572503,27775.0439,83940244.136647,2929.0119771454156,2930.0235684081167,2942.7455436792475,3188.3084164569213,2916.4825,2958.308,49.69644006991077,92.71386430678473,-1.0115912627011312,-23.407123394265287,22.395532131564156,3133.8526766088157,2916.4825,2699.1123233911844,73.08428571428574,81041.493905
2025-12-03 04:00:00,3030.74,3085.56,3029.59,3057.44,83611.9153,2025-12-03 07:59:59.999,255998480.841967,668656,42486.9153,130032058.153245,2948.7701345076593,2939.461822600108,2947.2433654957476,3187.0062431588426,2919.8965,2960.3891999999996,55.20692368214004,93.2423651721898,9.308311907551342,-16.864036333901964,26.172348241453307,3144.10993677985,2919.8965,2695.6830632201495,73.36214285714287,84516.03487
2025-12-03 08:00:00,3057.44,3080.0,3043.75,3073.23,45464.5888,2025-12-03 11:59:59.999,139060183.319822,501941,20362.5007,62323794.98095,2967.9178061218654,2949.3705764815813,2952.1840178292478,3185.874141236864,2923.4735,2963.614,75.46932894195146,93.56561380657773,18.54722964028406,-9.78178313906476,28.32901277934882,3155.333483544971,2923.4735,2691.613516455029,62.64642857142859,85654.06607500001
2025-12-03 12:00:00,3073.23,3145.68,3030.42,3086.12,172616.4318,2025-12-03 15:59:59.999,532468476.41145,1863822,88412.2102,272699730.973835,2986.102759026194,2959.5001634088717,2957.4364092869246,3184.8815627170943,2927.5185,2967.281,75.39081053175016,93.40145595405069,26.602595617322095,-2.50490738778739,29.107503005109486,3168.0440868017295,2927.5185,2686.992913198271,68.20785714285714,93561.34644
2025-12-03 16:00:00,3086.13,3142.15,3064.36,3128.2,76818.9822,2025-12-03 19:59:59.999,239102755.254838,1319505,36255.7777,112884116.42013,3007.9638730221636,2971.996447600807,2964.1330206874372,3184.317567068168,2933.7605,2972.0248000000006,77.63265773066149,87.73508782819201,35.96742542135644,5.189559174041376,30.77786624731506,3188.6253889096884,2933.7605,2678.8956110903114,71.92642857142856,96237.728215
2025-12-03 20:00:00,3128.2,3214.99,3117.0,3188.36,123881.8892,2025-12-03 23:59:59.999,392047775.07201296,1284062,65503.2951,207510351.367216,3035.717123326446,2988.023377408155,2972.9262355624396,3184.35779028142,2941.744,2977.883,94.98373983739849,90.68144305588315,47.69374591829137,13.690396522891374,34.003349395399994,3218.216555059364,2941.744,2665.2714449406362,70.04928571428569,99391.93427499999
2025-12-04 00:00:00,3188.39,3240.35,3174.19,3210.13,85059.4744,2025-12-04 03:59:59.999,272950726.755645,1091677,44035.9935,141307122.3267,3062.549873583916,3004.4757198223656,2982.2283439717557,3184.6142301791174,2950.515,2983.6265999999996,96.11673381153585,100.0,58.074153761550406,22.567147970623182,35.507005790927224,3249.6104289185982,2950.515,2651.4195710814015,72.03999999999996,102298.80351
2025-12-04 04:00:00,3210.12,3219.62,3170.47,3190.1,76321.0501,2025-12-04 07:59:59.999,243838768.619361,719021,33174.8001,105984369.866815,3082.1729699556213,3018.2256665021905,2990.380173619922,3184.668814953455,2960.457,2988.2414000000003,91.54501604300802,89.95536833659287,63.94730345343078,30.843179067184703,33.10412438624607,3277.910621650388,2960.457,2643.003378349612,69.87499999999997,104388.03443
2025-12-04 08:00:00,3190.1,3208.63,3175.51,3186.55,41332.4332,2025-12-04 11:59:59.999,131858087.808815,660922,18825.4002,60076385.330496,3098.2309745778334,3030.694135650176,2998.0731079877683,3184.6875332126247,2978.496,2993.4284,90.75275241102676,86.622794576502,67.5368389276573,38.18191103927923,29.35492788837807,3304.6083975693373,2978.496,2652.383602430663,69.21928571428566,96484.469135
2025-12-04 12:00:00,3186.55,3224.38,3139.72,3208.15,109395.5365,2025-12-04 15:59:59.999,347453166.308645,1447033,59860.0156,190108210.388484,3115.1415938735513,3043.8390144909035,3006.311417478444,3184.9209905935936,2996.893,2998.7009999999996,91.14027556318743,87.04964850615117,71.30257938264776,44.806044707952935,26.49653467469483,3331.559559907022,2996.893,2662.226440092978,73.90928571428569,98619.683105
2025-12-04 16:00:00,3208.15,3225.0,3066.37,3119.27,123840.9066,2025-12-04 19:59:59.999,388712542.645098,1605375,56758.1374,178308808.951532,3115.77673327762,3049.426494898985,3010.741165812623,3184.2677469060955,3010.939,3002.8064,76.28468423223865,56.42267601813463,66.35023837863537,49.11488344208942,17.235354936545946,3341.1391147565873,3010.939,2680.7388852434124,81.5035714285714,97091.128765
2025-12-04 20:00:00,3119.26,3152.07,3105.9,3133.26,50748.9979,2025-12-04 23:59:59.999,158976769.814828,833481,25523.6344,79948463.685911,3118.466466619525,3055.6363841657267,3015.545825976834,3183.7602071358856,3030.316,3006.9234,66.19192513232251,51.1000956604923,62.83008245379824,51.85792324443119,10.97215920936705,3339.8196761893746,3030.316,2720.812323810625,69.93285714285715,88219.67725
2025-12-05 00:00:00,3133.26,3193.33,3132.45,3170.98,43830.0206,2025-12-05 03:59:59.999,138712595.893772,628781,21749.333,68853173.442344,3126.545471754983,3064.180355709006,3021.6412837816642,3183.6330408957274,3051.8250000000003,3009.6974,68.48828618413215,45.8128553531849,62.36511604597672,53.959361804740304,8.405754241236416,3335.310301391913,3051.8250000000003,2768.3396986080875,70.955,85803.005235
2025-12-05 04:00:00,3170.98,3182.88,3152.0,3173.94,36417.0727,2025-12-05 07:59:59.999,115378411.750994,548091,18050.377,57199427.336656,3133.836937638832,3072.3106997305613,3027.613782456893,3183.5365927276107,3070.5685,3012.645,72.07974378708508,40.412229110369296,61.52623790827056,55.472737025446364,6.053500882824196,3332.435967023423,3070.5685,2808.7010329765767,69.66642857142857,82216.13326
2025-12-05 08:00:00,3173.95,3173.95,3107.82,3131.38,87970.9676,2025-12-05 11:59:59.999,275761374.730002,850505,38856.2429,121721568.430886,3133.458947232858,3076.6862034542232,3031.6830458899567,3183.0176216556947,3086.9100000000003,3014.6020000000003,62.2519297732973,36.10243302092211,56.772743778634776,55.73273837608404,1.040005402550733,3317.844263875198,3086.9100000000003,2855.9757361248026,69.93142857142854,84568.18291
2025-12-05 12:00:00,3131.38,3157.99,3082.75,3106.34,131005.0997,2025-12-05 15:59:59.999,408586289.62323105,1460819,60721.4884,189510844.992128,3129.286801504726,3078.882780976133,3034.6107695805467,3182.2546602461857,3101.9445,3016.0508,55.97770280181899,32.76906552094522,50.404020528593264,54.66699480658589,-4.262974277992626,3291.164575765317,3101.9445,2912.7244242346833,71.3078571428571,89609.171065
2025-12-05 16:00:00,3106.35,3108.73,2983.08,3038.49,180132.3301,2025-12-05 19:59:59.999,546270993.734618,1873799,90022.1341,272853027.192105,3115.318062811691,3075.8907231260487,3034.7628962636627,3180.824166114383,3112.56,3016.2497999999996,46.232757872820315,19.594982078853036,39.42733968564244,51.619063782397205,-12.191724096754768,3254.5731672175457,3112.56,2970.546832782454,77.6935714285714,96529.939745
2025-12-05 20:00:00,3038.5,3049.34,3006.78,3021.78,51027.4079,2025-12-05 23:59:59.999,154545724.255152,650413,29629.1824,89761806.162897,3100.9275916098927,3071.882521413008,3034.2537630768525,3179.2416370983196,3113.3185000000003,3016.466,43.08023230802327,26.432335734661365,29.045070196884808,47.104265065294726,-18.059194868409918,3253.093403895328,3113.3185000000003,2973.543596104673,72.50071428571427,86885.67687499999
2025-12-06 00:00:00,3021.77,3046.3,3012.58,3040.31,25507.0265,2025-12-06 03:59:59.999,77276190.019191,394054,13130.0375,39791075.078809,3091.6018082852934,3069.5438161231555,3034.4912625640345,3177.8592327490824,3114.5425,3016.6318,40.04304973377139,28.01248994653912,22.057992162137907,42.09501048466336,-20.037018322525455,3251.1149274977647,3114.5425,2977.9700725022353,69.35285714285715,82932.55005
2025-12-06 04:00:00,3040.31,3042.78,3024.35,3026.25,18352.2563,2025-12-06 07:59:59.999,55701891.41116,246161,6989.5787,21219338.514915,3081.54768393371,3066.3368667806994,3034.1680757968174,3176.3506831694895,3116.0515,3016.8522,29.49272612270711,11.448511001012122,15.210817153010339,36.718171818332756,-21.507354665322417,3247.6900989266414,3116.0515,2984.4129010733586,63.67000000000004,80730.51973500001
2025-12-06 08:00:00,3026.25,3042.0,3013.25,3038.99,20383.7777,2025-12-06 11:59:59.999,61710893.257283,325361,9081.3799,27497750.098152,3075.000347943908,3064.311172945092,3034.3571708636086,3174.983910202629,3116.4635,3017.4594,27.844233856351224,15.833713099397258,10.689174998815815,31.51237245442937,-20.823197455613556,3247.0251671841143,3116.4635,2985.9018328158854,60.99785714285719,79185.908255
2025-12-06 12:00:00,3038.98,3069.0,3026.5,3041.69,43669.9804,2025-12-06 15:59:59.999,132948101.115619,502020,20693.0517,63009088.929322,3069.8756790294606,3062.635530504715,3034.644732790526,3173.6576026384237,3115.6760000000004,3018.255,29.88424733660439,21.550466281799075,7.240148524745564,26.65792766849261,-19.417779143747047,3247.915859489851,3115.6760000000004,2983.43614051015,60.522857142857184,77188.81151
2025-12-06 16:00:00,3041.69,3066.62,3025.0,3030.44,33248.8274,2025-12-06 19:59:59.999,101317557.35127,438176,16869.16,51414255.292434,3063.8086514864663,3060.2506763932547,3034.479841308545,3172.232551865902,3113.5365,3018.1834000000003,29.273214902148183,23.616518353726278,3.557975093211553,22.0379371534364,-18.479962060224846,3249.985465323653,3113.5365,2977.0875346763473,61.130000000000045,76578.02343999999
2025-12-06 20:00:00,3030.45,3054.31,3026.16,3038.06,18559.3805,2025-12-06 23:59:59.999,56413904.085508,338298,8515.8725,25885859.545652,3059.8473204885486,3058.6069225863466,3034.620239688602,3170.8975015985798,3111.1335,3017.4692000000005,26.546427291028877,49.742853725631,1.2403979022019485,17.87842930318951,-16.63803140098756,3251.2586846742784,3111.1335,2971.0083153257215,57.09357142857146,68875.17087500001
2025-12-07 00:00:00,3038.06,3056.97,3032.47,3053.92,15546.9343,2025-12-07 03:59:59.999,47372503.253327,293194,7463.2493,22741722.955322,3058.9354250287715,3058.259743135506,3035.3770930341475,3169.7335463587933,3107.4195,3017.5476,38.71680651956214,69.41759304011597,0.6756818932653914,14.437879821204687,-13.762197927939296,3249.563099219057,3107.4195,2965.2759007809427,47.512857142857165,65811.56847999999
